storeAverage,storeDayAverage,storeMonthCustomers,Promo,Open,SchoolHoliday,StateHoliday,Year,Month,Day,Assortment,StoreType,CompetitionDistance,CompetitionOpenDays,Promo2,OpenedDays,nextCloseDay,Sales
3241.52423469,3257.94488189,452.037735849,0,1,1,0,2015,8,13,1,1,3000,2020.0,0,4.0,3.0,0.0
6913.8267009,6911.24193548,661.433962264,0,1,0,0,2015,8,13,1,4,14300,0.0,0,4.0,3.0,0.0
17969.5562633,18021.8296296,2990.12903226,0,1,1,0,2015,8,13,3,2,1210,0.0,0,955.0,36.0,0.0
5513.49226804,5313.17741935,699.132075472,0,1,0,0,2015,8,13,1,1,700,166.0,0,4.0,3.0,0.0
5528.11553273,5288.80645161,485.79245283,0,1,0,0,2015,8,13,3,4,6540,0.0,0,4.0,3.0,0.0
6636.41720154,6214.67741935,760.41509434,0,1,0,0,2015,8,13,3,1,160,2966.0,0,4.0,3.0,0.0
4904.63903061,4876.73228346,522.226415094,0,1,1,0,2015,8,13,1,1,3620,0.0,0,4.0,3.0,0.0
5241.50449294,5291.80645161,633.509433962,0,1,0,0,2015,8,13,1,3,1010,1077.0,1,4.0,3.0,0.0
4877.49679898,4478.32258065,398.490566038,0,1,1,0,2015,8,13,3,4,4270,0.0,0,4.0,3.0,0.0
4535.40436457,4383.70967742,617.094339623,0,1,0,0,2015,8,13,1,1,180,3208.0,0,4.0,3.0,0.0
7742.75080386,6874.58163265,528.115384615,0,1,1,0,2015,8,13,1,4,2110,7226.0,0,4.0,2.0,0.0
6888.75,6793.82113821,561.339622642,0,1,0,0,2015,8,13,3,4,9230,4152.0,0,4.0,3.0,0.0
3974.7733119,3760.71428571,340.807692308,0,1,1,0,2015,8,13,1,1,1190,1016.0,0,4.0,2.0,0.0
8898.21750322,8256.07258065,629.037735849,0,1,1,0,2015,8,13,1,4,4400,0.0,0,4.0,3.0,0.0
5367.56661316,5216.68686869,458.185185185,0,1,1,0,2015,8,13,1,1,960,2661.0,0,4.0,3.0,0.0
4953.41709184,4797.32283465,596.566037736,0,1,1,0,2015,8,13,3,1,2270,0.0,0,4.0,3.0,0.0
8164.3917869,8068.5648855,954.951612903,0,1,1,0,2015,8,13,1,4,12700,865.0,0,104.0,36.0,0.0
8294.3478819,7595.85483871,914.075471698,0,1,0,0,2015,8,13,1,3,20970,1016.0,0,4.0,3.0,0.0
10197.6619898,10173.7007874,1694.98113208,0,1,1,0,2015,8,13,3,1,170,2385.0,0,4.0,3.0,0.0
5333.71887035,5403.78225806,548.320754717,0,1,1,0,2015,8,13,1,1,7250,621.0,0,4.0,3.0,0.0
7023.0831202,7001.71774194,829.905660377,0,1,1,0,2015,8,13,1,1,120,0.0,0,4.0,3.0,0.0
4734.89628681,4545.45967742,416.283018868,0,1,1,0,2015,8,13,1,4,1360,0.0,0,4.0,3.0,0.0
5675.15688776,5638.68503937,917.660377358,0,1,1,0,2015,8,13,3,4,440,500.0,0,4.0,3.0,0.0
15131.9600515,13589.7822581,2334.37735849,0,1,0,0,2015,8,13,3,1,250,2508.0,0,4.0,3.0,0.0
9663.28571429,8829.81632653,703.807692308,0,1,1,0,2015,8,13,3,4,330,3269.0,0,4.0,2.0,0.0
6154.61096939,6254.88976378,684.113207547,0,1,1,0,2015,8,13,3,4,15720,1992.0,0,4.0,3.0,0.0
4672.62219287,4782.85833333,499.754716981,0,1,1,0,2015,8,13,3,1,360,0.0,1,4.0,3.0,0.0
4984.16988417,4653.17741935,351.377358491,0,1,1,0,2015,8,13,3,4,4520,1808.0,0,4.0,3.0,0.0
5700.70527671,5564.40322581,447.641509434,0,1,1,0,2015,8,13,3,1,3340,0.0,0,4.0,3.0,0.0
4448.51091142,5290.96774194,535.396226415,0,1,0,0,2015,8,13,1,1,2540,3726.0,0,4.0,3.0,0.0
9507.95663265,10868.488189,1344.41509434,0,1,1,0,2015,8,13,3,1,33060,1992.0,0,4.0,3.0,0.0
5080.22464698,4853.61290323,731.358490566,0,1,1,0,2015,8,13,1,1,150,2538.0,0,4.0,3.0,0.0
5892.2926045,5523.76530612,683.615384615,0,1,1,0,2015,8,13,1,3,550,621.0,0,4.0,2.0,0.0
6996.61734694,6809.74015748,655.622641509,0,1,1,0,2015,8,13,3,4,17340,1900.0,1,4.0,3.0,0.0
4875.76952625,4473.21774194,380.245283019,0,1,1,0,2015,8,13,1,4,8220,500.0,0,4.0,3.0,0.0
6300.16773367,6278.67741935,574.886792453,0,1,1,0,2015,8,13,1,1,2710,5157.0,0,4.0,3.0,0.0
6933.31413613,6915.90082645,821.525,0,1,1,0,2015,8,13,1,1,340,3057.0,0,4.0,3.0,0.0
7963.98874598,7677.46938776,599.230769231,0,1,1,0,2015,8,13,1,4,10950,531.0,0,4.0,2.0,0.0
7026.73521851,6675.704,480.018867925,0,1,1,0,2015,8,13,1,4,10310,4518.0,0,4.0,3.0,0.0
4197.63029525,3999.58064516,483.735849057,0,1,0,0,2015,8,13,1,1,660,3147.0,0,4.0,3.0,0.0
5792.30385852,5395.66326531,484.038461538,0,1,1,0,2015,8,13,1,1,8080,4639.0,0,4.0,2.0,0.0
6816.0882825,6460.08080808,415.555555556,0,1,1,0,2015,8,13,3,4,2490,1016.0,0,4.0,3.0,0.0
9712.4212548,9165.11290323,1117.9245283,0,1,1,0,2015,8,13,1,4,730,2935.0,0,4.0,3.0,0.0
8487.51219512,8564.75806452,779.849056604,0,1,0,0,2015,8,13,3,1,3040,1474.0,0,4.0,3.0,0.0
6830.5787452,6368.9516129,478.679245283,0,1,1,0,2015,8,13,3,4,9910,0.0,0,4.0,3.0,0.0
4303.60289389,4316.09183673,412.115384615,0,1,1,0,2015,8,13,1,1,1600,3361.0,1,4.0,2.0,0.0
7773.76688103,7059.18367347,660.884615385,0,1,1,0,2015,8,13,3,4,5440,0.0,0,4.0,2.0,0.0
5916.22464698,5704.0483871,743.981132075,0,1,0,0,2015,8,13,1,1,30,4792.0,0,4.0,3.0,0.0
4317.96173469,4452.66141732,452.603773585,0,1,1,0,2015,8,13,3,1,0,0.0,0,4.0,3.0,0.0
7127.46744792,7198.18032787,796.735849057,0,1,0,0,2015,8,13,1,1,4080,1627.0,0,4.0,3.0,0.0
7019.06675225,7199.77419355,650.716981132,0,1,0,0,2015,8,13,3,1,6920,1443.0,0,4.0,3.0,0.0
6300.19512195,6186.44354839,575.735849057,0,1,0,0,2015,8,13,1,1,1170,1596.0,1,4.0,3.0,0.0
5991.25224072,5436.95967742,578.433962264,0,1,1,0,2015,8,13,3,3,3970,1992.0,0,4.0,3.0,0.0
6231.08290816,6187.93700787,740.396226415,0,1,1,0,2015,8,13,3,1,2180,0.0,0,4.0,3.0,0.0
7652.73954984,7245.29591837,755.115384615,0,1,1,0,2015,8,13,1,4,510,409.0,0,4.0,2.0,0.0
5400.30739796,5314.40944882,653.169811321,0,1,1,0,2015,8,13,3,4,2870,0.0,0,4.0,3.0,0.0
7028.77423469,6568.44094488,857.962264151,0,1,1,0,2015,8,13,1,1,3350,2020.0,0,4.0,3.0,0.0
7207.2170418,6527.98979592,544.884615385,0,1,1,0,2015,8,13,1,4,11640,3787.0,0,4.0,2.0,0.0
5927.69983949,5286.88888889,658.888888889,0,1,1,0,2015,8,13,1,3,720,3969.0,0,4.0,3.0,0.0
8707.26366559,8792.54081633,693.692307692,0,1,1,0,2015,8,13,3,4,9790,0.0,1,4.0,2.0,0.0
6009.60517799,5740.15463918,508.538461538,0,1,1,0,2015,8,13,1,4,10170,5034.0,0,4.0,2.0,0.0
4734.6970475,4682.95967742,465.679245283,0,1,0,0,2015,8,13,1,1,7780,3208.0,0,4.0,3.0,0.0
11533.9781772,10897.9032258,872.924528302,0,1,0,0,2015,8,13,3,4,8040,0.0,0,4.0,3.0,0.0
5764.29525032,6133.11290323,554.754716981,0,1,0,0,2015,8,13,3,1,610,4274.0,0,4.0,3.0,0.0
3652.70988447,3444.59677419,441.377358491,0,1,0,0,2015,8,13,3,3,530,3787.0,0,4.0,3.0,0.0
7994.43112245,7739.04724409,992.603773585,0,1,1,0,2015,8,13,1,1,230,1900.0,1,4.0,3.0,0.0
9353.05743243,8494.27956989,989.807692308,0,1,1,0,2015,8,13,1,3,4030,3908.0,0,4.0,2.0,0.0
10730.2574003,10318.4516129,1228.22641509,0,1,1,0,2015,8,13,1,1,90,0.0,1,4.0,3.0,0.0
5025.92604502,5019.13265306,686.923076923,0,1,1,0,2015,8,13,1,1,620,347.0,0,4.0,2.0,0.0
5774.5752551,5677.35433071,709.226415094,0,1,1,0,2015,8,13,3,1,7420,865.0,0,4.0,3.0,0.0
6391.00803859,5733.64285714,652.923076923,0,1,1,0,2015,8,13,1,1,1420,1047.0,0,4.0,2.0,0.0
7615.86521181,6988.78225806,883.943396226,0,1,0,0,2015,8,13,1,1,200,0.0,0,4.0,3.0,0.0
5915.50449294,5740.85483871,469.226415094,0,1,0,0,2015,8,13,3,4,7520,409.0,1,4.0,3.0,0.0
8031.71116816,7517.88709677,680.830188679,0,1,0,0,2015,8,13,3,4,960,1016.0,1,4.0,3.0,0.0
3245.19206146,3182.81451613,354.58490566,0,1,1,0,2015,8,13,1,4,410,2326.0,0,4.0,3.0,0.0
6054.71520619,5744.62096774,726.320754717,0,1,0,0,2015,8,13,3,3,80,3512.0,0,4.0,3.0,0.0
6058.83055199,6243.4516129,594.962264151,0,1,0,0,2015,8,13,3,4,520,0.0,0,4.0,3.0,0.0
5643.96670935,5646.08870968,583.981132075,0,1,1,0,2015,8,13,1,4,1590,1261.0,0,4.0,3.0,0.0
4616.59967846,4643.96938776,453.923076923,0,1,1,0,2015,8,13,1,1,1200,3208.0,0,4.0,2.0,0.0
7157.22106632,6579.31967213,545.0,0,1,1,0,2015,8,13,3,4,2140,774.0,0,4.0,3.0,0.0
8439.52423469,7851.61417323,762.0,0,1,1,0,2015,8,13,1,4,1070,0.0,0,4.0,3.0,0.0
4786.22589168,4557.85123967,599.403846154,0,1,1,0,2015,8,13,3,1,7860,3757.0,0,4.0,3.0,0.0
8207.25290323,8307.64227642,1193.37735849,0,1,1,0,2015,8,13,1,1,90,986.0,0,4.0,3.0,0.0
7016.61003861,6339.01612903,630.886792453,0,1,1,0,2015,8,13,3,3,2700,0.0,0,4.0,3.0,0.0
8786.50191571,8353.33333333,798.320754717,0,1,1,0,2015,8,13,3,4,2870,1077.0,0,4.0,3.0,0.0
4514.23472669,4387.56122449,412.307692308,0,1,1,0,2015,8,13,1,4,17080,1139.0,0,4.0,2.0,0.0
6589.94847021,6267.36082474,677.36,0,1,1,0,2015,8,13,1,1,2060,0.0,1,4.0,2.0,0.0
5935.5,5752.87755102,508.615384615,0,1,1,0,2015,8,13,3,1,2070,2751.0,0,4.0,2.0,0.0
7126.01801802,7020.04032258,553.849056604,0,1,1,0,2015,8,13,3,4,15170,0.0,1,4.0,3.0,0.0
8193.34986595,7728.1512605,978.962264151,0,1,0,0,2015,8,13,1,1,2640,3543.0,1,4.0,3.0,0.0
4278.18950064,5629.688,425.943396226,0,1,0,0,2015,8,13,1,1,2100,743.0,0,4.0,3.0,0.0
7687.46405229,7595.67175573,1599.82258065,0,1,1,0,2015,8,13,2,2,1410,2538.0,0,868.0,36.0,0.0
7938.98231511,7505.71428571,676.384615385,0,1,1,0,2015,8,13,1,4,1740,439.0,1,4.0,2.0,0.0
7299.93709884,7156.12096774,768.188679245,0,1,0,0,2015,8,13,1,3,3250,0.0,0,4.0,3.0,0.0
5205.30612245,4676.88188976,740.377358491,0,1,1,0,2015,8,13,1,3,170,0.0,0,4.0,3.0,0.0
3561.5071708,3578.3852459,518.566037736,0,1,1,0,2015,8,13,3,1,620,0.0,0,4.0,3.0,0.0
7721.36655949,6766.15306122,593.961538462,0,1,1,0,2015,8,13,3,4,680,0.0,0,4.0,2.0,0.0
6630.55070603,6657.08064516,637.301886792,0,1,0,0,2015,8,13,1,1,650,651.0,0,4.0,3.0,0.0
8372.46469833,7859.92741935,698.698113208,0,1,0,0,2015,8,13,3,4,2770,0.0,0,4.0,3.0,0.0
7046.11267606,7089.41129032,697.150943396,0,1,1,0,2015,8,13,1,4,15040,3969.0,0,4.0,3.0,0.0
5589.98716303,5508.31451613,739.188679245,0,1,0,0,2015,8,13,1,1,100,0.0,0,4.0,3.0,0.0
8371.01155327,8191.99193548,607.509433962,0,1,0,0,2015,8,13,3,4,3030,0.0,0,4.0,3.0,0.0
6588.41720154,6657.85483871,736.20754717,0,1,0,0,2015,8,13,1,1,40,5126.0,0,4.0,3.0,0.0
6607.93854033,6299.40322581,466.320754717,0,1,1,0,2015,8,13,1,4,450,0.0,0,4.0,3.0,0.0
8047.52250804,7357.40816327,728.769230769,0,1,1,0,2015,8,13,3,1,460,1016.0,0,4.0,2.0,0.0
5393.12323492,5651.37096774,481.867924528,0,1,0,0,2015,8,13,1,1,550,1505.0,0,4.0,3.0,0.0
7850.13903061,7903.50393701,1010.58490566,0,1,1,0,2015,8,13,3,1,430,0.0,0,4.0,3.0,0.0
10656.1732991,10152.6370968,957.867924528,0,1,0,0,2015,8,13,1,4,3780,0.0,0,4.0,3.0,0.0
8320.12924282,7766.58196721,913.132075472,0,1,1,0,2015,8,13,1,1,180,0.0,0,4.0,3.0,0.0
4356.48216645,4423.94214876,537.075471698,0,1,1,0,2015,8,13,3,1,830,0.0,0,4.0,3.0,0.0
5778.97427653,5353.83673469,573.153846154,0,1,1,0,2015,8,13,1,4,1450,1261.0,0,4.0,2.0,0.0
4373.97106109,4210.92857143,362.923076923,0,1,1,0,2015,8,13,1,1,8550,5095.0,1,4.0,2.0,0.0
3290.53401797,3217.78225806,326.58490566,0,1,0,0,2015,8,13,1,1,80,3726.0,0,4.0,3.0,0.0
7967.26700899,7961.18548387,869.113207547,0,1,0,0,2015,8,13,1,1,4140,1077.0,1,4.0,3.0,0.0
5743.26527331,5221.1122449,529.153846154,0,1,1,0,2015,8,13,1,4,7830,347.0,0,4.0,2.0,0.0
8319.73170732,8143.71774194,892.622641509,0,1,0,0,2015,8,13,3,1,2900,9175.0,0,4.0,3.0,0.0
4546.65273312,4279.59183673,362.076923077,0,1,1,0,2015,8,13,1,4,1500,2538.0,0,4.0,2.0,0.0
6914.39165329,6870.5959596,489.444444444,0,1,1,0,2015,8,13,1,4,17110,3088.0,0,4.0,3.0,0.0
6421.44212219,6187.56122449,581.615384615,0,1,1,0,2015,8,13,1,1,4870,2904.0,0,4.0,2.0,0.0
10718.055199,9874.12096774,1371.69811321,0,1,0,0,2015,8,13,3,1,220,0.0,0,4.0,3.0,0.0
4553.94723295,4188.19354839,305.113207547,0,1,1,0,2015,8,13,3,4,12070,3604.0,0,4.0,3.0,0.0
5717.08199357,5060.8877551,456.692307692,0,1,1,0,2015,8,13,1,4,3200,2782.0,0,4.0,2.0,0.0
5552.89473684,5246.56451613,526.698113208,0,1,0,0,2015,8,13,3,4,310,0.0,0,4.0,3.0,0.0
7911.31370038,7782.54032258,801.773584906,0,1,1,0,2015,8,13,1,1,1100,74.0,0,4.0,3.0,0.0
5383.60450161,5123.44897959,516.038461538,0,1,1,0,2015,8,13,3,3,8190,0.0,1,4.0,2.0,0.0
7166.12882653,7029.18897638,747.188679245,0,1,1,0,2015,8,13,3,1,15320,1627.0,1,4.0,3.0,0.0
7673.41326531,7430.32283465,769.226415094,0,1,1,0,2015,8,13,3,1,3590,1077.0,0,4.0,3.0,0.0
9836.64668367,9536.34645669,1567.94339623,0,1,1,0,2015,8,13,1,1,50,0.0,0,4.0,3.0,0.0
7032.10371319,6630.22580645,543.603773585,0,1,1,0,2015,8,13,3,4,5650,2538.0,1,4.0,3.0,0.0
6812.90500642,6897.2983871,671.962264151,0,1,0,0,2015,8,13,3,4,5900,0.0,0,4.0,3.0,0.0
5747.4247449,5873.8976378,624.113207547,0,1,1,0,2015,8,13,3,4,17540,1169.0,0,4.0,3.0,0.0
4529.29065301,4527.50806452,422.509433962,0,1,1,0,2015,8,13,1,1,2050,3088.0,0,4.0,3.0,0.0
5245.70785071,5049.27419355,433.075471698,0,1,1,0,2015,8,13,1,4,13990,0.0,0,4.0,3.0,0.0
10548.9139923,9647.74193548,1040.88679245,0,1,0,0,2015,8,13,3,3,8980,1535.0,0,4.0,3.0,0.0
9249.22938144,9017.21774194,905.943396226,0,1,0,0,2015,8,13,1,1,15270,0.0,0,4.0,3.0,0.0
5816.4394111,5995.13740458,943.548387097,0,1,1,0,2015,8,13,3,1,35280,0.0,0,104.0,36.0,0.0
14933.2887473,14814.7481481,3410.5483871,0,1,0,0,2015,8,13,2,2,860,5796.0,0,955.0,36.0,0.0
5980.5237484,6102.43548387,521.132075472,0,1,0,0,2015,8,13,1,1,220,0.0,0,4.0,3.0,0.0
5244.0755627,5165.18367347,485.692307692,0,1,1,0,2015,8,13,3,3,1650,0.0,0,4.0,2.0,0.0
6117.90115533,6012.89516129,854.943396226,0,1,0,0,2015,8,13,1,1,100,3027.0,0,4.0,3.0,0.0
8508.60077022,8055.62096774,664.79245283,0,1,0,0,2015,8,13,3,4,5980,3604.0,0,4.0,3.0,0.0
9557.66559486,8826.21428571,758.038461538,0,1,1,0,2015,8,13,3,4,2770,2630.0,0,4.0,2.0,0.0
6978.17669654,6362.16935484,486.79245283,0,1,1,0,2015,8,13,1,4,6400,531.0,0,4.0,3.0,0.0
7619.46811224,7491.01574803,871.547169811,0,1,1,0,2015,8,13,3,4,11900,0.0,0,4.0,3.0,0.0
8025.88831836,7492.22580645,833.528301887,0,1,0,0,2015,8,13,3,4,4380,0.0,0,4.0,3.0,0.0
7457.0677686,6784.97894737,774.526315789,0,1,1,0,2015,8,13,1,1,1370,1352.0,0,4.0,2.0,0.0
6039.54929577,5768.11290323,499.754716981,0,1,1,0,2015,8,13,3,4,4330,1655.0,0,4.0,3.0,0.0
5737.67650834,5571.84677419,474.716981132,0,1,0,0,2015,8,13,1,4,2380,1992.0,0,4.0,3.0,0.0
5189.86007702,5175.37903226,616.132075472,0,1,1,0,2015,8,13,1,1,3410,1474.0,0,4.0,3.0,0.0
4997.35209003,4693.2755102,396.307692308,0,1,1,0,2015,8,13,1,4,8670,4942.0,0,4.0,2.0,0.0
4216.2156611,4006.40322581,502.150943396,0,1,0,0,2015,8,13,1,1,650,3239.0,0,4.0,3.0,0.0
5251.65982028,5163.12096774,432.433962264,0,1,0,0,2015,8,13,1,1,970,896.0,1,4.0,3.0,0.0
8710.27984596,8512.99193548,731.094339623,0,1,0,0,2015,8,13,3,4,540,1016.0,0,4.0,3.0,0.0
16574.8164313,15148.5887097,2315.22641509,0,1,0,0,2015,8,13,3,1,50,0.0,0,4.0,3.0,0.0
6219.78764479,5952.66129032,460.20754717,0,1,1,0,2015,8,13,3,1,3450,0.0,0,4.0,3.0,0.0
4868.36692506,5022.36290323,551.490566038,0,1,1,0,2015,8,13,3,1,19780,2630.0,0,4.0,3.0,0.0
7010.13735558,6764.58064516,755.509433962,0,1,0,0,2015,8,13,1,1,110,1016.0,1,4.0,3.0,0.0
3886.88990826,3711.6147541,340.433962264,0,1,1,0,2015,8,13,3,4,1280,0.0,0,4.0,3.0,0.0
6125.25127551,5940.48818898,635.943396226,0,1,1,0,2015,8,13,3,4,32240,1992.0,0,4.0,3.0,0.0
3538.98826597,3844.20491803,387.943396226,0,1,1,0,2015,8,13,3,1,26490,0.0,0,4.0,3.0,0.0
8506.86743887,8673.96774194,687.283018868,0,1,1,0,2015,8,13,3,1,25430,5949.0,0,4.0,3.0,0.0
6123.9437299,5695.17346939,511.692307692,0,1,1,0,2015,8,13,3,4,9820,0.0,0,4.0,2.0,0.0
6023.40306122,5986.39370079,666.226415094,0,1,1,0,2015,8,13,3,1,13080,0.0,0,4.0,3.0,0.0
12991.8380102,12710.1574803,1377.09433962,0,1,1,0,2015,8,13,3,1,2630,1077.0,0,4.0,3.0,0.0
10825.9023355,10578.7259259,2881.5483871,0,1,0,0,2015,8,13,2,2,840,0.0,0,955.0,36.0,0.0
6477.78818999,6647.7983871,732.547169811,0,1,0,0,2015,8,13,3,1,100,135.0,0,4.0,3.0,0.0
6722.01125402,6666.7755102,667.884615385,0,1,1,0,2015,8,13,1,1,20640,2904.0,0,4.0,2.0,0.0
3582.19923372,3518.23622047,472.396226415,0,1,1,0,2015,8,13,3,4,1850,0.0,0,4.0,3.0,0.0
5716.10883483,5686.00806452,763.886792453,0,1,1,0,2015,8,13,1,1,200,0.0,0,4.0,3.0,0.0
5493.74362245,5405.04724409,705.396226415,0,1,1,0,2015,8,13,3,1,640,712.0,0,4.0,3.0,0.0
8690.88906752,8372.95918367,608.192307692,0,1,1,0,2015,8,13,3,4,6970,3543.0,0,4.0,2.0,0.0
4804.80670103,4576.84677419,498.20754717,0,1,0,0,2015,8,13,1,3,700,2326.0,0,4.0,3.0,0.0
3991.35044929,3753.888,342.603773585,0,1,1,0,2015,8,13,3,4,8250,3969.0,0,4.0,3.0,0.0
5901.25723473,5657.52040816,782.384615385,0,1,1,0,2015,8,13,1,1,340,4457.0,0,4.0,2.0,0.0
5488.79974326,5411.56451613,497.113207547,0,1,1,0,2015,8,13,3,3,5390,4396.0,0,4.0,3.0,0.0
7751.30937099,7343.88709677,836.849056604,0,1,0,0,2015,8,13,1,1,560,317.0,0,4.0,3.0,0.0
6511.51861361,6099.39516129,529.943396226,0,1,0,0,2015,8,13,3,4,970,3696.0,1,4.0,3.0,0.0
3380.01158301,3415.20967742,420.132075472,0,1,1,0,2015,8,13,3,1,9770,4427.0,0,4.0,3.0,0.0
7453.02176697,6863.21774194,667.018867925,0,1,1,0,2015,8,13,3,4,9070,4274.0,0,4.0,3.0,0.0
7668.77663671,7310.85483871,769.226415094,0,1,0,0,2015,8,13,1,1,5950,3057.0,0,4.0,3.0,0.0
7389.37355584,7420.03225806,665.943396226,0,1,0,0,2015,8,13,1,4,17280,2143.0,1,4.0,3.0,0.0
4832.12195122,4377.55645161,446.075471698,0,1,0,0,2015,8,13,1,4,2710,3331.0,0,4.0,3.0,0.0
4553.67394095,4127.33870968,437.886792453,0,1,0,0,2015,8,13,1,4,510,0.0,0,4.0,3.0,0.0
7244.77278562,7431.87096774,644.037735849,0,1,0,0,2015,8,13,3,1,7180,1016.0,0,4.0,3.0,0.0
4208.23151125,3809.86734694,354.5,0,1,1,0,2015,8,13,1,1,2090,1047.0,0,4.0,2.0,0.0
9894.98716303,9226.56451613,865.547169811,0,1,0,0,2015,8,13,3,1,2700,0.0,0,4.0,3.0,0.0
5337.43260591,5202.26612903,465.20754717,0,1,1,0,2015,8,13,1,4,2020,409.0,0,4.0,3.0,0.0
4845.22959184,4836.56692913,508.58490566,0,1,1,0,2015,8,13,1,4,48330,865.0,0,4.0,3.0,0.0
6841.0752551,6618.85826772,537.150943396,0,1,1,0,2015,8,13,3,1,910,0.0,1,4.0,3.0,0.0
6047.67880364,5851.3852459,521.0,0,1,1,0,2015,8,13,1,4,1760,0.0,0,4.0,3.0,0.0
4922.18649518,4464.8877551,402.653846154,0,1,1,0,2015,8,13,3,3,2100,0.0,0,4.0,2.0,0.0
6084.22829582,5874.24489796,649.461538462,0,1,1,0,2015,8,13,1,4,24770,1413.0,0,4.0,2.0,0.0
6808.28778135,6435.98979592,541.807692308,0,1,1,0,2015,8,13,1,4,260,0.0,1,4.0,2.0,0.0
9820.04225352,8940.45967742,917.433962264,0,1,1,0,2015,8,13,1,1,3870,2691.0,0,4.0,3.0,0.0
9393.61489089,8997.7016129,778.20754717,0,1,0,0,2015,8,13,1,1,12770,5430.0,0,4.0,3.0,0.0
5930.42105263,5682.75806452,479.660377358,0,1,1,0,2015,8,13,3,4,9640,651.0,0,4.0,3.0,0.0
4132.03826531,4030.54330709,702.981132075,0,1,1,0,2015,8,13,1,1,410,1077.0,0,4.0,3.0,0.0
5810.71428571,5785.2016129,550.547169811,0,1,1,0,2015,8,13,1,1,1560,4365.0,0,4.0,3.0,0.0
8395.83762058,7950.31632653,884.192307692,0,1,1,0,2015,8,13,1,1,590,42228.0,0,4.0,2.0,0.0
5133.07702182,5081.20967742,663.245283019,0,1,0,0,2015,8,13,3,3,460,0.0,0,4.0,3.0,0.0
6110.57234315,5935.53225806,599.452830189,0,1,1,0,2015,8,13,1,4,490,0.0,0,4.0,3.0,0.0
6091.10076531,6001.53543307,567.113207547,0,1,1,0,2015,8,13,3,1,720,317.0,0,4.0,3.0,0.0
12085.8504823,11117.0102041,1072.03846154,0,1,1,0,2015,8,13,3,1,1650,0.0,0,4.0,2.0,0.0
7737.66454082,7187.17322835,713.339622642,0,1,1,0,2015,8,13,3,1,410,1747.0,0,4.0,3.0,0.0
5802.38392857,5871.05511811,584.169811321,0,1,1,0,2015,8,13,3,1,16210,1747.0,0,4.0,3.0,0.0
6834.3125,6821.20472441,871.188679245,0,1,1,0,2015,8,13,1,1,17570,0.0,0,4.0,3.0,0.0
4562.92122186,4213.44897959,510.038461538,0,1,1,0,2015,8,13,1,1,380,1566.0,0,4.0,2.0,0.0
8839.18685567,8698.60483871,749.698113208,0,1,0,0,2015,8,13,3,1,7980,3726.0,0,4.0,3.0,0.0
5920.66965429,5632.16935484,747.679245283,0,1,1,0,2015,8,13,1,3,110,0.0,0,4.0,3.0,0.0
12689.0025674,12767.5645161,1482.79245283,0,1,0,0,2015,8,13,1,1,800,2996.0,0,4.0,3.0,0.0
6550.29321383,6044.52419355,520.41509434,0,1,1,0,2015,8,13,1,4,5070,0.0,1,4.0,3.0,0.0
5511.35044929,5215.66129032,486.245283019,0,1,1,0,2015,8,13,3,4,3290,5735.0,0,4.0,3.0,0.0
5174.63328999,4802.29268293,613.294117647,0,1,0,0,2015,8,13,1,1,2890,2813.0,0,4.0,3.0,0.0
3473.72170439,3605.35294118,407.188679245,0,1,1,0,2015,8,13,3,1,14600,135.0,0,4.0,3.0,0.0
7319.02040816,7504.5511811,1035.35849057,0,1,1,0,2015,8,13,1,1,1070,2173.0,0,4.0,3.0,0.0
18574.7958199,16987.5918367,1147.88461538,0,1,1,0,2015,8,13,3,4,1200,2843.0,0,4.0,2.0,0.0
4178.71245186,4061.2983871,414.58490566,0,1,0,0,2015,8,13,1,1,2030,1077.0,1,4.0,3.0,0.0
4828.56185567,4549.48387097,370.79245283,0,1,0,0,2015,8,13,1,4,7860,3573.0,0,4.0,3.0,0.0
9224.63799743,9100.75,894.943396226,0,1,0,0,2015,8,13,3,1,8860,4152.0,0,4.0,3.0,0.0
7111.76159794,6472.05645161,982.622641509,0,1,0,0,2015,8,13,3,3,190,0.0,1,4.0,3.0,0.0
6630.60288336,6500.76033058,728.811320755,0,1,1,0,2015,8,13,3,1,370,2966.0,0,4.0,3.0,0.0
8155.21811224,7588.73228346,841.358490566,0,1,1,0,2015,8,13,3,3,5000,0.0,0,4.0,3.0,0.0
6193.76584735,5830.59349593,622.528301887,0,1,0,0,2015,8,13,1,4,1120,3027.0,0,4.0,3.0,0.0
5453.46302251,4945.67346939,452.115384615,0,1,1,0,2015,8,13,3,4,2330,0.0,0,4.0,2.0,0.0
4606.5134443,4778.85483871,535.981132075,0,1,1,0,2015,8,13,1,3,940,4152.0,0,4.0,3.0,0.0
9243.1042471,8987.80645161,980.867924528,0,1,1,0,2015,8,13,1,1,14040,0.0,0,4.0,3.0,0.0
5762.67181467,5729.35483871,556.79245283,0,1,1,0,2015,8,13,1,1,3440,0.0,1,4.0,3.0,0.0
7142.38010204,6952.87401575,956.358490566,0,1,1,0,2015,8,13,1,1,3020,2020.0,0,4.0,3.0,0.0
7446.32266325,6595.7016129,867.188679245,0,1,1,0,2015,8,13,1,3,6270,3665.0,0,4.0,3.0,0.0
4755.60450161,4486.51020408,390.384615385,0,1,1,0,2015,8,13,1,1,3370,2447.0,0,4.0,2.0,0.0
